Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
1159,56:53.0,34:00.0,114.8971793,4.97833967,,,,,,,,,,
1160,56:54.0,34:01.0,114.897179,4.97833967,,,,,,,,,,
1161,56:55.0,34:02.0,114.8971787,4.97833967,,,,,,,,,,
1162,56:56.0,34:03.0,114.8971785,4.97833967,,,,,,,,,,
1163,56:58.0,34:05.0,114.897178,4.97833967,,,,,,,,,,
1164,56:59.0,34:06.0,114.897178,4.97833983,,,,,,,,,,
1165,57:00.0,34:07.0,114.897178,4.97833983,,,,,,,,,,
1166,57:02.0,34:09.0,114.8971778,4.97833983,,,,,,,,,,
1167,57:03.0,34:10.0,114.8971775,4.97833967,,,,,,,,,,
1168,57:04.0,34:11.0,114.8971772,4.97833967,,,,,,,,,,
1169,57:05.0,34:12.0,114.8971772,4.9783395,,,,,,,,,,
1170,57:06.0,34:13.0,114.8971793,4.9783405,,,,,,,,,,
1171,57:07.0,34:14.0,114.897179,4.9783405,,,,,,,,,,
1172,57:08.0,34:15.0,114.8971813,4.978338,,,,,,,,,,
1173,57:09.0,34:16.0,114.897183,4.97833467,,,,,,,,,,
1174,57:11.0,34:18.0,114.8971885,4.978327,,,,,,,,,,
1175,57:12.0,34:19.0,114.8971923,4.97832167,,,,,,,,,,
1176,57:14.0,34:21.0,114.897199,4.97831467,,,,,,,,,,
1177,57:15.0,34:22.0,114.8972002,4.97831083,,,,,,,,,,
1178,57:16.0,34:23.0,114.8971998,4.97830667,,,,,,,,,,
1179,57:18.0,34:25.0,114.897201,4.97829933,,,,,,,,,,
1180,57:19.0,34:26.0,114.8972023,4.97829833,,,,,,,,,,
1181,57:21.0,34:28.0,114.897203,4.978297,,,,,,,,,,
1182,57:22.0,34:29.0,114.8972032,4.97829667,,,,,,,,,,
1183,57:24.0,34:31.0,114.8972032,4.97829717,,,,,,,,,,
1184,57:25.0,34:32.0,114.8972023,4.9782975,,,,,,,,,,
1185,57:26.0,34:33.0,114.8972013,4.97829817,,,,,,,,,,
1186,57:27.0,34:34.0,114.8972003,4.97829717,,,,,,,,,,
1187,57:29.0,34:36.0,114.897199,4.9782955,,,,,,,,,,
1188,57:31.0,34:38.0,114.8972045,4.97829367,,,,,,,,,,
1189,57:32.0,34:39.0,114.8972118,4.978292,,,,,,,,,,
1190,57:33.0,34:40.0,114.8972188,4.97829067,,,,,,,,,,
1191,57:36.0,34:43.0,114.8972297,4.9782855,,,,,,,,,,
